Source node name,Source node type,Relationship type,Target node type,Target node name
DB01143,DRUG,TREAT,DISEASE,C0027947
DB01143,DRUG,TREAT,DISEASE,C0043352
DB01143,DRUG,TREAT,DISEASE,C0595916
DB01143,DRUG,TREAT,DISEASE,C0599918
DB01143,DRUG,TREAT,DISEASE,C0858744
DB01143,DRUG,TREAT,DISEASE,C1140680
DB00357,DRUG,TREAT,DISEASE,C0006826
DB00357,DRUG,TREAT,DISEASE,C0010481
DB00357,DRUG,TREAT,DISEASE,C0027651
DB00357,DRUG,TREAT,DISEASE,C0206667
DB00357,DRUG,TREAT,DISEASE,C0221406
DB00357,DRUG,TREAT,DISEASE,C1370740
DB00357,DRUG,TREAT,DISEASE,C1621895
DB00277,DRUG,TREAT,DISEASE,C0004096
DB00277,DRUG,TREAT,DISEASE,C0006266
DB00277,DRUG,TREAT,DISEASE,C0008677
DB00277,DRUG,TREAT,DISEASE,C0020550
DB00277,DRUG,TREAT,DISEASE,C0024115
DB00277,DRUG,TREAT,DISEASE,C0024117
DB00277,DRUG,TREAT,DISEASE,C0034067
DB00277,DRUG,TREAT,DISEASE,C0877430
DB06288,DRUG,TREAT,DISEASE,C0011253
DB06288,DRUG,TREAT,DISEASE,C0018524
DB06288,DRUG,TREAT,DISEASE,C0036341
DB06288,DRUG,TREAT,DISEASE,C0221765
DB06288,DRUG,TREAT,DISEASE,C0233469
DB06288,DRUG,TREAT,DISEASE,C0424095
DB00321,DRUG,TREAT,DISEASE,C0011573
DB00321,DRUG,TREAT,DISEASE,C0014394
DB00321,DRUG,TREAT,DISEASE,C0086132
DB00321,DRUG,TREAT,DISEASE,C0270327
DB00321,DRUG,TREAT,DISEASE,C1269683
DB01025,DRUG,TREAT,DISEASE,C0038363
DB00381,DRUG,TREAT,DISEASE,C0002962
DB00381,DRUG,TREAT,DISEASE,C0002963
DB00381,DRUG,TREAT,DISEASE,C0010073
DB00381,DRUG,TREAT,DISEASE,C0011849
DB00381,DRUG,TREAT,DISEASE,C0011881
DB00381,DRUG,TREAT,DISEASE,C0018801
DB00381,DRUG,TREAT,DISEASE,C0018802
DB00381,DRUG,TREAT,DISEASE,C0020473
DB00381,DRUG,TREAT,DISEASE,C0020538
DB00381,DRUG,TREAT,DISEASE,C0020649
DB00381,DRUG,TREAT,DISEASE,C0024117
DB00381,DRUG,TREAT,DISEASE,C0027051
DB00381,DRUG,TREAT,DISEASE,C0034063
DB00381,DRUG,TREAT,DISEASE,C0085096
DB00381,DRUG,TREAT,DISEASE,C0085616
DB00381,DRUG,TREAT,DISEASE,C0151744
DB00381,DRUG,TREAT,DISEASE,C0235462
DB00381,DRUG,TREAT,DISEASE,C0340288
DB00381,DRUG,TREAT,DISEASE,C0520887
DB00381,DRUG,TREAT,DISEASE,C0745176
DB00381,DRUG,TREAT,DISEASE,C1258192
DB00381,DRUG,TREAT,DISEASE,C1956346
DB00543,DRUG,TREAT,DISEASE,C0003467
DB00543,DRUG,TREAT,DISEASE,C0011570
DB00543,DRUG,TREAT,DISEASE,C0011581
DB00543,DRUG,TREAT,DISEASE,C0033975
DB00543,DRUG,TREAT,DISEASE,C0085631
DB00543,DRUG,TREAT,DISEASE,C0086132
DB00276,DRUG,TREAT,DISEASE,C0020621
DB00276,DRUG,TREAT,DISEASE,C0023418
DB00261,DRUG,TREAT,DISEASE,C0027022
DB00261,DRUG,TREAT,DISEASE,C0040028
DB00261,DRUG,TREAT,DISEASE,C0040053
DB00261,DRUG,TREAT,DISEASE,C0836924
DB01217,DRUG,TREAT,DISEASE,C0002994
DB01217,DRUG,TREAT,DISEASE,C0006142
DB01217,DRUG,TREAT,DISEASE,C0014742
DB01217,DRUG,TREAT,DISEASE,C0025320
DB01217,DRUG,TREAT,DISEASE,C0151744
DB01217,DRUG,TREAT,DISEASE,C0242656
DB01217,DRUG,TREAT,DISEASE,C0278488
DB01217,DRUG,TREAT,DISEASE,C3495917
DB00964,DRUG,TREAT,DISEASE,C0039242
DB00945,DRUG,TREAT,DISEASE,C0002965
DB00945,DRUG,TREAT,DISEASE,C0003864
DB00945,DRUG,TREAT,DISEASE,C0003873
DB00945,DRUG,TREAT,DISEASE,C0006444
DB00945,DRUG,TREAT,DISEASE,C0007785
DB00945,DRUG,TREAT,DISEASE,C0007787
DB00945,DRUG,TREAT,DISEASE,C0007859
DB00945,DRUG,TREAT,DISEASE,C0009443
DB00945,DRUG,TREAT,DISEASE,C0013390
DB00945,DRUG,TREAT,DISEASE,C0015967
DB00945,DRUG,TREAT,DISEASE,C0016658
DB00945,DRUG,TREAT,DISEASE,C0018681
DB00945,DRUG,TREAT,DISEASE,C0018799
DB00945,DRUG,TREAT,DISEASE,C0021368
DB00945,DRUG,TREAT,DISEASE,C0021400
DB00945,DRUG,TREAT,DISEASE,C0026857
DB00945,DRUG,TREAT,DISEASE,C0027051
DB00945,DRUG,TREAT,DISEASE,C0027121
DB00945,DRUG,TREAT,DISEASE,C0027796
DB00945,DRUG,TREAT,DISEASE,C0029408
DB00945,DRUG,TREAT,DISEASE,C0030193
DB00945,DRUG,TREAT,DISEASE,C0035435
DB00945,DRUG,TREAT,DISEASE,C0035436
DB00945,DRUG,TREAT,DISEASE,C0038012
DB00945,DRUG,TREAT,DISEASE,C0038045
DB00945,DRUG,TREAT,DISEASE,C0038454
DB00945,DRUG,TREAT,DISEASE,C0039103
DB00945,DRUG,TREAT,DISEASE,C0040460
DB00945,DRUG,TREAT,DISEASE,C0085636
DB00945,DRUG,TREAT,DISEASE,C0149931
DB00945,DRUG,TREAT,DISEASE,C0155626
DB00945,DRUG,TREAT,DISEASE,C0751466
DB00945,DRUG,TREAT,DISEASE,C1325847
DB00945,DRUG,TREAT,DISEASE,C1861172
DB00945,DRUG,TREAT,DISEASE,C3263723
DB00335,DRUG,TREAT,DISEASE,C0002962
DB00335,DRUG,TREAT,DISEASE,C0003811
DB00335,DRUG,TREAT,DISEASE,C0004096
DB00335,DRUG,TREAT,DISEASE,C0008031
DB00335,DRUG,TREAT,DISEASE,C0010054
DB00335,DRUG,TREAT,DISEASE,C0011849
DB00335,DRUG,TREAT,DISEASE,C0011881
DB00335,DRUG,TREAT,DISEASE,C0018801
DB00335,DRUG,TREAT,DISEASE,C0020473
DB00335,DRUG,TREAT,DISEASE,C0020538
DB00335,DRUG,TREAT,DISEASE,C0020649
DB00335,DRUG,TREAT,DISEASE,C0023895
DB00335,DRUG,TREAT,DISEASE,C0027051
DB00335,DRUG,TREAT,DISEASE,C0039231
DB00335,DRUG,TREAT,DISEASE,C0085612
DB00335,DRUG,TREAT,DISEASE,C0151744
DB00335,DRUG,TREAT,DISEASE,C0155626
DB00335,DRUG,TREAT,DISEASE,C0221155
DB00335,DRUG,TREAT,DISEASE,C0428977
DB00335,DRUG,TREAT,DISEASE,C0857121
DB00335,DRUG,TREAT,DISEASE,C1565489
DB00993,DRUG,TREAT,DISEASE,C0002880
DB00993,DRUG,TREAT,DISEASE,C0003873
DB00993,DRUG,TREAT,DISEASE,C0009324
DB00993,DRUG,TREAT,DISEASE,C0010346
DB00993,DRUG,TREAT,DISEASE,C0011633
DB00993,DRUG,TREAT,DISEASE,C0019156
DB00993,DRUG,TREAT,DISEASE,C0021390
DB00993,DRUG,TREAT,DISEASE,C0024141
DB00993,DRUG,TREAT,DISEASE,C0030809
DB00993,DRUG,TREAT,DISEASE,C0031036
DB00993,DRUG,TREAT,DISEASE,C0035435
DB00993,DRUG,TREAT,DISEASE,C0043117
DB00993,DRUG,TREAT,DISEASE,C0085655
DB00993,DRUG,TREAT,DISEASE,C0520463
DB00548,DRUG,TREAT,DISEASE,C0001144
DB00548,DRUG,TREAT,DISEASE,C0035854
DB00548,DRUG,TREAT,DISEASE,C0041834
DB00548,DRUG,TREAT,DISEASE,C0241157
DB00548,DRUG,TREAT,DISEASE,C0332563
DB00972,DRUG,TREAT,DISEASE,C0009766
DB00972,DRUG,TREAT,DISEASE,C0018621
DB00972,DRUG,TREAT,DISEASE,C0027424
DB00972,DRUG,TREAT,DISEASE,C0032781
DB00972,DRUG,TREAT,DISEASE,C0033774
DB00972,DRUG,TREAT,DISEASE,C0035457
DB00972,DRUG,TREAT,DISEASE,C0035460
DB00972,DRUG,TREAT,DISEASE,C0037383
DB00972,DRUG,TREAT,DISEASE,C1260880
DB00972,DRUG,TREAT,DISEASE,C2607914
DB00181,DRUG,TREAT,DISEASE,C0006111
DB00181,DRUG,TREAT,DISEASE,C0007789
DB00181,DRUG,TREAT,DISEASE,C0007820
DB00181,DRUG,TREAT,DISEASE,C0009024
DB00181,DRUG,TREAT,DISEASE,C0014544
DB00181,DRUG,TREAT,DISEASE,C0018674
DB00181,DRUG,TREAT,DISEASE,C0026769
DB00181,DRUG,TREAT,DISEASE,C0026826
DB00181,DRUG,TREAT,DISEASE,C0026837
DB00181,DRUG,TREAT,DISEASE,C0026838
DB00181,DRUG,TREAT,DISEASE,C0030193
DB00181,DRUG,TREAT,DISEASE,C0037763
DB00181,DRUG,TREAT,DISEASE,C0037928
DB00181,DRUG,TREAT,DISEASE,C0037929
DB00181,DRUG,TREAT,DISEASE,C0232841
DB00181,DRUG,TREAT,DISEASE,C0235063
DB00181,DRUG,TREAT,DISEASE,C0270611
DB00181,DRUG,TREAT,DISEASE,C0876926
DB00436,DRUG,TREAT,DISEASE,C0013604
DB00436,DRUG,TREAT,DISEASE,C0018802
DB00436,DRUG,TREAT,DISEASE,C0027726
DB00436,DRUG,TREAT,DISEASE,C0085580
DB01086,DRUG,TREAT,DISEASE,C0013456
DB01086,DRUG,TREAT,DISEASE,C0029878
DB01086,DRUG,TREAT,DISEASE,C0030193
DB01086,DRUG,TREAT,DISEASE,C0038363
DB01086,DRUG,TREAT,DISEASE,C0155393
DB01086,DRUG,TREAT,DISEASE,C0234215
DB01086,DRUG,TREAT,DISEASE,C0271429
DB00676,DRUG,TREAT,DISEASE,C0030758
DB00676,DRUG,TREAT,DISEASE,C0036262
DB04890,DRUG,TREAT,DISEASE,C0009766
DB04890,DRUG,TREAT,DISEASE,C0033774
DB01244,DRUG,TREAT,DISEASE,C0002962
DB01244,DRUG,TREAT,DISEASE,C0340288
DB06698,DRUG,TREAT,DISEASE,C0025281
DB06698,DRUG,TREAT,DISEASE,C0027497
DB06698,DRUG,TREAT,DISEASE,C0040264
DB06698,DRUG,TREAT,DISEASE,C0042571
DB06698,DRUG,TREAT,DISEASE,C0042963
DB06698,DRUG,TREAT,DISEASE,C1384666
DB00195,DRUG,TREAT,DISEASE,C0004096
DB00195,DRUG,TREAT,DISEASE,C0017601
DB00195,DRUG,TREAT,DISEASE,C0020538
DB00195,DRUG,TREAT,DISEASE,C0024117
DB00195,DRUG,TREAT,DISEASE,C0028840
DB00195,DRUG,TREAT,DISEASE,C0339573
DB00195,DRUG,TREAT,DISEASE,C0857070
DB01019,DRUG,TREAT,DISEASE,C0080274
DB01128,DRUG,TREAT,DISEASE,C0376358
DB01128,DRUG,TREAT,DISEASE,C0862636
DB09020,DRUG,TREAT,DISEASE,C0009806
DB00612,DRUG,TREAT,DISEASE,C0004096
DB00612,DRUG,TREAT,DISEASE,C0018801
DB00612,DRUG,TREAT,DISEASE,C0020538
DB00612,DRUG,TREAT,DISEASE,C0857121
DB01158,DRUG,TREAT,DISEASE,C0003811
DB01158,DRUG,TREAT,DISEASE,C0042514
DB01158,DRUG,TREAT,DISEASE,C0085612
DB01158,DRUG,TREAT,DISEASE,C0232197
DB01158,DRUG,TREAT,DISEASE,C0232201
DB00484,DRUG,TREAT,DISEASE,C0017601
DB00484,DRUG,TREAT,DISEASE,C0017612
DB00484,DRUG,TREAT,DISEASE,C0020302
DB00484,DRUG,TREAT,DISEASE,C0028840
DB00484,DRUG,TREAT,DISEASE,C0035854
DB00484,DRUG,TREAT,DISEASE,C0041834
DB00484,DRUG,TREAT,DISEASE,C0239488
DB00484,DRUG,TREAT,DISEASE,C0339573
DB00484,DRUG,TREAT,DISEASE,C0857070
DB01558,DRUG,TREAT,DISEASE,C0003467
DB01558,DRUG,TREAT,DISEASE,C0003469
DB01558,DRUG,TREAT,DISEASE,C0085631
DB01558,DRUG,TREAT,DISEASE,C0231303
DB01558,DRUG,TREAT,DISEASE,C0233494
DB01558,DRUG,TREAT,DISEASE,C1279420
DB09019,DRUG,TREAT,DISEASE,C0009443
DB09019,DRUG,TREAT,DISEASE,C0009450
DB09019,DRUG,TREAT,DISEASE,C0010200
DB09019,DRUG,TREAT,DISEASE,C0021400
DB00887,DRUG,TREAT,DISEASE,C0013604
DB00887,DRUG,TREAT,DISEASE,C0018802
DB00887,DRUG,TREAT,DISEASE,C0020517
DB00887,DRUG,TREAT,DISEASE,C0022658
DB00887,DRUG,TREAT,DISEASE,C0023895
DB00887,DRUG,TREAT,DISEASE,C0027726
DB00887,DRUG,TREAT,DISEASE,C0155919
DB00297,DRUG,TREAT,DISEASE,C0004245
DB00297,DRUG,TREAT,DISEASE,C0007166
DB00297,DRUG,TREAT,DISEASE,C0009421
DB00297,DRUG,TREAT,DISEASE,C0018790
DB00297,DRUG,TREAT,DISEASE,C0023895
DB00297,DRUG,TREAT,DISEASE,C0026836
DB00297,DRUG,TREAT,DISEASE,C0030193
DB00297,DRUG,TREAT,DISEASE,C0030201
DB00297,DRUG,TREAT,DISEASE,C0036572
DB00297,DRUG,TREAT,DISEASE,C0036973
DB00297,DRUG,TREAT,DISEASE,C0040822
DB00297,DRUG,TREAT,DISEASE,C0042401
DB00297,DRUG,TREAT,DISEASE,C0043250
DB00297,DRUG,TREAT,DISEASE,C0085612
DB00297,DRUG,TREAT,DISEASE,C0085631
DB00297,DRUG,TREAT,DISEASE,C0150055
DB00297,DRUG,TREAT,DISEASE,C0162297
DB00297,DRUG,TREAT,DISEASE,C0235169
DB00297,DRUG,TREAT,DISEASE,C0474368
DB00297,DRUG,TREAT,DISEASE,C1258192
DB00490,DRUG,TREAT,DISEASE,C0003467
DB00490,DRUG,TREAT,DISEASE,C0003469
DB00490,DRUG,TREAT,DISEASE,C0004936
DB00490,DRUG,TREAT,DISEASE,C0005747
DB00490,DRUG,TREAT,DISEASE,C0011581
DB00490,DRUG,TREAT,DISEASE,C0011991
DB00490,DRUG,TREAT,DISEASE,C0012833
DB00490,DRUG,TREAT,DISEASE,C0016382
DB00490,DRUG,TREAT,DISEASE,C0022107
DB00490,DRUG,TREAT,DISEASE,C0030232
DB00490,DRUG,TREAT,DISEASE,C0030554
DB00490,DRUG,TREAT,DISEASE,C0033975
DB00490,DRUG,TREAT,DISEASE,C0036341
DB00490,DRUG,TREAT,DISEASE,C0038990
DB00490,DRUG,TREAT,DISEASE,C0042023
DB00490,DRUG,TREAT,DISEASE,C0043352
DB00490,DRUG,TREAT,DISEASE,C0080194
DB00490,DRUG,TREAT,DISEASE,C0085631
DB00490,DRUG,TREAT,DISEASE,C0086132
DB00490,DRUG,TREAT,DISEASE,C0220870
DB00490,DRUG,TREAT,DISEASE,C0231230
DB00490,DRUG,TREAT,DISEASE,C0231528
DB00490,DRUG,TREAT,DISEASE,C0233415
DB00490,DRUG,TREAT,DISEASE,C0233494
DB00490,DRUG,TREAT,DISEASE,C0234215
DB00490,DRUG,TREAT,DISEASE,C0234369
DB00490,DRUG,TREAT,DISEASE,C0235240
DB00490,DRUG,TREAT,DISEASE,C0235309
DB00490,DRUG,TREAT,DISEASE,C0270549
DB00490,DRUG,TREAT,DISEASE,C0392703
DB00490,DRUG,TREAT,DISEASE,C0424295
DB00490,DRUG,TREAT,DISEASE,C0542238
DB00490,DRUG,TREAT,DISEASE,C0549209
DB00490,DRUG,TREAT,DISEASE,C0577559
DB00490,DRUG,TREAT,DISEASE,C0917801
DB00490,DRUG,TREAT,DISEASE,C0919568
DB00490,DRUG,TREAT,DISEASE,C0948807
DB00490,DRUG,TREAT,DISEASE,C1565489
DB01008,DRUG,TREAT,DISEASE,C0006142
DB01008,DRUG,TREAT,DISEASE,C0019156
DB01008,DRUG,TREAT,DISEASE,C0019829
DB01008,DRUG,TREAT,DISEASE,C0023418
DB01008,DRUG,TREAT,DISEASE,C0023449
DB01008,DRUG,TREAT,DISEASE,C0023467
DB01008,DRUG,TREAT,DISEASE,C0023473
DB01008,DRUG,TREAT,DISEASE,C0024305
DB01008,DRUG,TREAT,DISEASE,C0026764
DB01008,DRUG,TREAT,DISEASE,C0026986
DB01008,DRUG,TREAT,DISEASE,C0039730
DB01008,DRUG,TREAT,DISEASE,C0235378
DB01008,DRUG,TREAT,DISEASE,C0679254
DB01008,DRUG,TREAT,DISEASE,C1140680
DB00237,DRUG,TREAT,DISEASE,C0917801
DB01091,DRUG,TREAT,DISEASE,C0009450
DB01091,DRUG,TREAT,DISEASE,C0032024
DB01091,DRUG,TREAT,DISEASE,C0040247
DB01091,DRUG,TREAT,DISEASE,C0040252
DB01091,DRUG,TREAT,DISEASE,C0040259
DB01091,DRUG,TREAT,DISEASE,C0085393
DB01091,DRUG,TREAT,DISEASE,C1384589
DB01091,DRUG,TREAT,DISEASE,C1527358
DB00201,DRUG,TREAT,DISEASE,C0003578
DB00201,DRUG,TREAT,DISEASE,C0235063
DB00201,DRUG,TREAT,DISEASE,C3160881
DB00661,DRUG,TREAT,DISEASE,C0002962
DB00661,DRUG,TREAT,DISEASE,C0002963
DB00661,DRUG,TREAT,DISEASE,C0002965
DB00661,DRUG,TREAT,DISEASE,C0003811
DB00661,DRUG,TREAT,DISEASE,C0004096
DB00661,DRUG,TREAT,DISEASE,C0004238
DB00661,DRUG,TREAT,DISEASE,C0004239
DB00661,DRUG,TREAT,DISEASE,C0007194
DB00661,DRUG,TREAT,DISEASE,C0011849
DB00661,DRUG,TREAT,DISEASE,C0011881
DB00661,DRUG,TREAT,DISEASE,C0015663
DB00661,DRUG,TREAT,DISEASE,C0016385
DB00661,DRUG,TREAT,DISEASE,C0018799
DB00661,DRUG,TREAT,DISEASE,C0018801
DB00661,DRUG,TREAT,DISEASE,C0020473
DB00661,DRUG,TREAT,DISEASE,C0020538
DB00661,DRUG,TREAT,DISEASE,C0020649
DB00661,DRUG,TREAT,DISEASE,C0021308
DB00661,DRUG,TREAT,DISEASE,C0021775
DB00661,DRUG,TREAT,DISEASE,C0027051
DB00661,DRUG,TREAT,DISEASE,C0030590
DB00661,DRUG,TREAT,DISEASE,C0039231
DB00661,DRUG,TREAT,DISEASE,C0039240
DB00661,DRUG,TREAT,DISEASE,C0042401
DB00661,DRUG,TREAT,DISEASE,C0080203
DB00661,DRUG,TREAT,DISEASE,C0085096
DB00661,DRUG,TREAT,DISEASE,C0085580
DB00661,DRUG,TREAT,DISEASE,C0155626
DB00661,DRUG,TREAT,DISEASE,C0232197
DB00661,DRUG,TREAT,DISEASE,C0232201
DB00661,DRUG,TREAT,DISEASE,C0340288
DB00661,DRUG,TREAT,DISEASE,C0428776
DB00661,DRUG,TREAT,DISEASE,C0542052
DB00661,DRUG,TREAT,DISEASE,C0577698
DB00661,DRUG,TREAT,DISEASE,C0694539
DB00661,DRUG,TREAT,DISEASE,C0857121
DB00661,DRUG,TREAT,DISEASE,C0857353
DB00661,DRUG,TREAT,DISEASE,C0878544
DB00661,DRUG,TREAT,DISEASE,C1258192
DB00661,DRUG,TREAT,DISEASE,C1328539
DB00796,DRUG,TREAT,DISEASE,C0018801
DB00796,DRUG,TREAT,DISEASE,C0018802
DB00796,DRUG,TREAT,DISEASE,C0020538
DB00796,DRUG,TREAT,DISEASE,C0085580
DB00796,DRUG,TREAT,DISEASE,C0857121
DB00796,DRUG,TREAT,DISEASE,C1277187
DB00796,DRUG,TREAT,DISEASE,C1565489
DB13919,DRUG,TREAT,DISEASE,C0018801
DB13919,DRUG,TREAT,DISEASE,C0018802
DB13919,DRUG,TREAT,DISEASE,C0020538
DB13919,DRUG,TREAT,DISEASE,C1277187
DB00564,DRUG,TREAT,DISEASE,C0004245
DB00564,DRUG,TREAT,DISEASE,C0005586
DB00564,DRUG,TREAT,DISEASE,C0011848
DB00564,DRUG,TREAT,DISEASE,C0011882
DB00564,DRUG,TREAT,DISEASE,C0014544
DB00564,DRUG,TREAT,DISEASE,C0014547
DB00564,DRUG,TREAT,DISEASE,C0014550
DB00564,DRUG,TREAT,DISEASE,C0014553
DB00564,DRUG,TREAT,DISEASE,C0015468
DB00564,DRUG,TREAT,DISEASE,C0015663
DB00564,DRUG,TREAT,DISEASE,C0018681
DB00564,DRUG,TREAT,DISEASE,C0022107
DB00564,DRUG,TREAT,DISEASE,C0024517
DB00564,DRUG,TREAT,DISEASE,C0026769
DB00564,DRUG,TREAT,DISEASE,C0030193
DB00564,DRUG,TREAT,DISEASE,C0032617
DB00564,DRUG,TREAT,DISEASE,C0036572
DB00564,DRUG,TREAT,DISEASE,C0038220
DB00564,DRUG,TREAT,DISEASE,C0040046
DB00564,DRUG,TREAT,DISEASE,C0040997
DB00564,DRUG,TREAT,DISEASE,C0041657
DB00564,DRUG,TREAT,DISEASE,C0085602
DB00564,DRUG,TREAT,DISEASE,C0151611
DB00564,DRUG,TREAT,DISEASE,C0154731
DB00564,DRUG,TREAT,DISEASE,C0234238
DB00564,DRUG,TREAT,DISEASE,C0234533
DB00564,DRUG,TREAT,DISEASE,C0234974
DB00564,DRUG,TREAT,DISEASE,C0235165
DB00564,DRUG,TREAT,DISEASE,C0236663
DB00564,DRUG,TREAT,DISEASE,C0270846
DB00564,DRUG,TREAT,DISEASE,C0338831
DB00564,DRUG,TREAT,DISEASE,C0344315
DB00564,DRUG,TREAT,DISEASE,C0349208
DB00564,DRUG,TREAT,DISEASE,C0424091
DB00564,DRUG,TREAT,DISEASE,C0494475
DB00564,DRUG,TREAT,DISEASE,C0525045
DB00564,DRUG,TREAT,DISEASE,C0751495
DB00564,DRUG,TREAT,DISEASE,C0853193
DB00748,DRUG,TREAT,DISEASE,C0002792
DB00748,DRUG,TREAT,DISEASE,C0002994
DB00748,DRUG,TREAT,DISEASE,C0009766
DB00748,DRUG,TREAT,DISEASE,C0020517
DB00748,DRUG,TREAT,DISEASE,C0035457
DB00748,DRUG,TREAT,DISEASE,C0035460
DB00748,DRUG,TREAT,DISEASE,C0042109
DB00748,DRUG,TREAT,DISEASE,C0343065
DB00395,DRUG,TREAT,DISEASE,C0234215
DB00262,DRUG,TREAT,DISEASE,C0004114
DB00262,DRUG,TREAT,DISEASE,C0006118
DB00262,DRUG,TREAT,DISEASE,C0006826
DB00262,DRUG,TREAT,DISEASE,C0014474
DB00262,DRUG,TREAT,DISEASE,C0017636
DB00262,DRUG,TREAT,DISEASE,C0019829
DB00262,DRUG,TREAT,DISEASE,C0024115
DB00262,DRUG,TREAT,DISEASE,C0024299
DB00262,DRUG,TREAT,DISEASE,C0025149
DB00262,DRUG,TREAT,DISEASE,C0026764
DB00262,DRUG,TREAT,DISEASE,C0027651
DB00262,DRUG,TREAT,DISEASE,C0036572
DB00262,DRUG,TREAT,DISEASE,C0151773
DB00262,DRUG,TREAT,DISEASE,C0555198
DB00262,DRUG,TREAT,DISEASE,C0677865
DB00262,DRUG,TREAT,DISEASE,C0687133
DB00262,DRUG,TREAT,DISEASE,C1621958
DB00521,DRUG,TREAT,DISEASE,C0020538
DB00521,DRUG,TREAT,DISEASE,C0339573
DB00521,DRUG,TREAT,DISEASE,C0857070
DB01136,DRUG,TREAT,DISEASE,C0002965
DB01136,DRUG,TREAT,DISEASE,C0003811
DB01136,DRUG,TREAT,DISEASE,C0004096
DB01136,DRUG,TREAT,DISEASE,C0013404
DB01136,DRUG,TREAT,DISEASE,C0018801
DB01136,DRUG,TREAT,DISEASE,C0018802
DB01136,DRUG,TREAT,DISEASE,C0020538
DB01136,DRUG,TREAT,DISEASE,C0023895
DB01136,DRUG,TREAT,DISEASE,C0027051
DB01136,DRUG,TREAT,DISEASE,C0038454
DB01136,DRUG,TREAT,DISEASE,C0042401
DB01136,DRUG,TREAT,DISEASE,C0085580
DB01136,DRUG,TREAT,DISEASE,C0242453
DB01136,DRUG,TREAT,DISEASE,C0242698
DB01136,DRUG,TREAT,DISEASE,C0242973
DB01136,DRUG,TREAT,DISEASE,C0264716
DB01136,DRUG,TREAT,DISEASE,C0268790
DB01136,DRUG,TREAT,DISEASE,C0349782
DB01136,DRUG,TREAT,DISEASE,C0428877
DB01136,DRUG,TREAT,DISEASE,C0687133
DB01136,DRUG,TREAT,DISEASE,C0857121
DB01136,DRUG,TREAT,DISEASE,C0877438
DB01136,DRUG,TREAT,DISEASE,C0948807
DB01136,DRUG,TREAT,DISEASE,C1258192
DB01136,DRUG,TREAT,DISEASE,C1328539
DB01136,DRUG,TREAT,DISEASE,C1565489
DB00482,DRUG,TREAT,DISEASE,C0003864
DB00482,DRUG,TREAT,DISEASE,C0003873
DB00482,DRUG,TREAT,DISEASE,C0013390
DB00482,DRUG,TREAT,DISEASE,C0020538
DB00482,DRUG,TREAT,DISEASE,C0021368
DB00482,DRUG,TREAT,DISEASE,C0021846
DB00482,DRUG,TREAT,DISEASE,C0029408
DB00482,DRUG,TREAT,DISEASE,C0030193
DB00482,DRUG,TREAT,DISEASE,C0032580
DB00482,DRUG,TREAT,DISEASE,C0032584
DB00482,DRUG,TREAT,DISEASE,C0037578
DB00482,DRUG,TREAT,DISEASE,C0038012
DB00482,DRUG,TREAT,DISEASE,C0038013
DB00482,DRUG,TREAT,DISEASE,C0038045
DB00482,DRUG,TREAT,DISEASE,C0043251
DB00482,DRUG,TREAT,DISEASE,C0149875
DB00482,DRUG,TREAT,DISEASE,C0184567
DB00482,DRUG,TREAT,DISEASE,C0850572
DB00482,DRUG,TREAT,DISEASE,C0949059
DB00482,DRUG,TREAT,DISEASE,C3495559
DB04846,DRUG,TREAT,DISEASE,C0002962
DB04846,DRUG,TREAT,DISEASE,C0004096
DB04846,DRUG,TREAT,DISEASE,C0020538
DB00341,DRUG,TREAT,DISEASE,C0004096
DB00341,DRUG,TREAT,DISEASE,C0009763
DB00341,DRUG,TREAT,DISEASE,C0009766
DB00341,DRUG,TREAT,DISEASE,C0018621
DB00341,DRUG,TREAT,DISEASE,C0020517
DB00341,DRUG,TREAT,DISEASE,C0021564
DB00341,DRUG,TREAT,DISEASE,C0027424
DB00341,DRUG,TREAT,DISEASE,C0032781
DB00341,DRUG,TREAT,DISEASE,C0033774
DB00341,DRUG,TREAT,DISEASE,C0035457
DB00341,DRUG,TREAT,DISEASE,C0037383
DB00341,DRUG,TREAT,DISEASE,C0042109
DB00341,DRUG,TREAT,DISEASE,C0263338
DB00341,DRUG,TREAT,DISEASE,C0332575
DB00341,DRUG,TREAT,DISEASE,C0423153
DB00341,DRUG,TREAT,DISEASE,C0578870
DB00341,DRUG,TREAT,DISEASE,C1260880
DB00341,DRUG,TREAT,DISEASE,C2607914
DB00341,DRUG,TREAT,DISEASE,C3257803
DB00291,DRUG,TREAT,DISEASE,C0006142
DB00291,DRUG,TREAT,DISEASE,C0014544
DB00291,DRUG,TREAT,DISEASE,C0015230
DB00291,DRUG,TREAT,DISEASE,C0019829
DB00291,DRUG,TREAT,DISEASE,C0023418
DB00291,DRUG,TREAT,DISEASE,C0023434
DB00291,DRUG,TREAT,DISEASE,C0023448
DB00291,DRUG,TREAT,DISEASE,C0024299
DB00291,DRUG,TREAT,DISEASE,C0024301
DB00291,DRUG,TREAT,DISEASE,C0024305
DB00291,DRUG,TREAT,DISEASE,C0024419
DB00291,DRUG,TREAT,DISEASE,C0242647
DB00291,DRUG,TREAT,DISEASE,C0334634
DB00291,DRUG,TREAT,DISEASE,C0948216
DB00291,DRUG,TREAT,DISEASE,C1135868
DB00291,DRUG,TREAT,DISEASE,C1140680
DB00475,DRUG,TREAT,DISEASE,C0001973
DB00475,DRUG,TREAT,DISEASE,C0003467
DB00475,DRUG,TREAT,DISEASE,C0003469
